feedback_id,created_at,channel,account_id,rating,text
FB-02909,2026-06-22 20:12:48,nps_survey,ACC-0440,5.0,The app freezes every time I switch calendars on my Pixel.
FB-02916,2026-06-22 20:39:30,community,ACC-0192,,I cannot delete a single instance of a repeating event anymore. Please fix this asap.
FB-02913,2026-06-22 21:16:27,nps_survey,ACC-0464,4.0,Invites to our Sao Paulo office arrive with the wrong time.
FB-02917,2026-06-22 21:58:43,support_ticket,ACC-0592,,"Hello, I cannot delete a single instance of a repeating event anymore. Please fix this asap."
FB-02937,2026-06-23 07:16:57,app_store,ACC-0215,2.0,Weekly recurring meetings disappear after the fourth week. Very annoying.
FB-02941,2026-06-23 07:33:40,support_ticket,ACC-0078,,"Hi Tempo support, Tempo is central to how we plan our week. Great product and the support team is very responsive. - Omar"
FB-02938,2026-06-23 08:03:51,app_store,ACC-0148,3.0,The repeat every other week option is broken. Very annoying.
FB-02939,2026-06-23 09:35:57,nps_survey,ACC-0541,0.0,Changing one recurring meeting creates extra copies of the whole series.
FB-02933,2026-06-23 10:17:41,app_store,ACC-0111,3.0,The new per-seat price is too expensive for a small team. Very annoying.
FB-02931,2026-06-23 10:19:43,sales_call,ACC-0137,,"Call notes (Green Works 44): the security lead said ""Signle sign-on with Google Workspace is a hard requirement for us."""
FB-02936,2026-06-23 11:49:33,nps_survey,ACC-0436,2.0,The first-time setup does not explain how anything works.
FB-02928,2026-06-23 12:06:55,nps_survey,ACC-0256,7.0,Add a night mode option to the mobile app.
FB-02927,2026-06-23 12:19:46,nps_survey,ACC-0595,4.0,It keeps crashing on startup after the last mobile update.
FB-02924,2026-06-23 12:57:57,app_store,ACC-0535,2.0,The iOS app takes forever to load. Please fix this asap.
FB-02943,2026-06-23 14:08:09,community,ACC-0071,,Best scheduling tool we have used.
FB-02930,2026-06-23 14:34:47,app_store,ACC-0136,3.0,Any plans for a dark theme? every other app has one.
FB-02929,2026-06-23 15:13:55,support_ticket,ACC-0483,,"Hello, Our team of 25 people relies on Tempo. Please add a dark mode. Would really appreciate it. Thanks, Omar"
FB-02942,2026-06-23 16:09:39,community,ACC-0514,,"Super clean interface and very intuitive. Also, export to Excel would save me hours every month."
FB-02940,2026-06-23 16:56:53,app_store,ACC-0203,3.0,Recurring standups now show up on the wrong weekday atfer the redesign.
FB-02926,2026-06-23 19:29:25,sales_call,ACC-0135,,"Call notes (Lucky Analytics): the security lead said ""The mobile app drains my battery."" They mentioned evaluating competitors."
FB-02934,2026-06-23 19:36:51,support_ticket,ACC-0552,,"Hey there, My time zone setting rseets every time I travel."
FB-02932,2026-06-23 20:29:58,support_ticket,ACC-0434,,"Hi team, We use Tempo every day. A 20 percent price jump with no new features is frustrating. This is really frustrating. Best, Chen"
FB-02923,2026-06-23 20:35:54,sales_call,ACC-0185,,"Call notes (Blue Studio): the head of RevOps said ""The app freezes every time I switch calendars on my tablet."" They mentioned evaluating competitors."
FB-02944,2026-06-23 20:57:27,community,ACC-0128,,"Shoutout: Our whole company switched and nobody looked back. Also, it took me an hour of setup to figure out how to invite my team."
FB-02925,2026-06-23 21:00:10,community,ACC-0256,,Anyone else seeing this? Tapping an event freezes the iOS app. This is really frustrating.
FB-02921,2026-06-23 21:16:02,nps_survey,ACC-0449,5.0,Every event from iCloud now shows up twice.
FB-02922,2026-06-23 21:24:39,app_store,ACC-0079,1.0,Performance on my Samsung phone is terrible compared to the web version. Not happy about this.
FB-02935,2026-06-23 21:48:43,support_ticket,ACC-0170,,"Hey there, We use Tempo every day. Every calendar change triggers an email to the whole team. Best, Amara"
FB-02946,2026-06-24 07:30:33,support_ticket,ACC-0069,,"Hi team, It keeps crsahing on startup after the last mobile update. Very annoying. Thanks, Deniz"
FB-02954,2026-06-24 07:37:54,nps_survey,ACC-0368,1.0,We are cosnidering switching because Tempo got too pricey.
FB-02965,2026-06-24 07:58:46,community,ACC-0320,,Feature request: Please add an API endpoint for exporting events.
FB-02958,2026-06-24 09:34:34,app_store,ACC-0503,5.0,we would love to schedule meetings directly from microsoft teams. would really appreciate it.
FB-02955,2026-06-24 10:59:53,app_store,ACC-0007,1.0,we are considering switching because tempo got too pricey. not happy about this.
FB-02967,2026-06-24 11:13:36,nps_survey,ACC-0202,9.0,Best scheduling tool we have used.
FB-02963,2026-06-24 12:13:55,app_store,ACC-0142,5.0,Export to Excel would save me hours every month.
FB-02947,2026-06-24 12:53:51,support_ticket,ACC-0045,,"Our team of 25 people relies on Tempo. Tapping an event freezes the iOS app. Please fix this asap. Best, Amara"
FB-02950,2026-06-24 14:07:10,support_ticket,ACC-0489,,"Hi Tempo support, Please add a dark mode. Is this on the roadmap? Best, Aamra"
FB-02948,2026-06-24 14:08:23,app_store,ACC-0441,1.0,The mobile app is so slow it is unusable on older phones. This is really frustrating.
FB-02956,2026-06-24 14:53:48,app_store,ACC-0333,3.0,my time zone setting resets every time i travel. please fix this asap.
FB-02966,2026-06-24 15:26:13,support_ticket,ACC-0017,,"Hello, Great product and the support team is very responsive. - Chen"
FB-02962,2026-06-24 15:31:52,nps_survey,ACC-0116,6.0,"I get three reminders for every single meeting. Also, we need SAML single sign-on before we can roll out to more teams."
FB-02957,2026-06-24 15:32:09,sales_call,ACC-0069,,"Call notes (Bold Labs): the office manager said ""Invites to our Sydney office arrive with the wrong time."""
FB-02949,2026-06-24 15:35:59,community,ACC-0362,,Bug report: Scrolling the calendar on Android is laggy and slow.
FB-02951,2026-06-24 15:40:43,app_store,ACC-0453,5.0,i would honestly pay extra for a dark mode. thanks in advance.
FB-02953,2026-06-24 16:15:07,nps_survey,ACC-0357,0.0,Hard to justify the cost to my manager after the price increase.
FB-02961,2026-06-24 17:35:24,nps_survey,ACC-0107,1.0,The reminder spam is making people ignore Tempo entirely.
FB-02959,2026-06-24 19:00:43,community,ACC-0514,,+1 for this: can you connect tempo with microsoft teams for meeting links.
FB-02945,2026-06-24 20:17:33,support_ticket,ACC-0017,,"Hi team, Our team of 150 people relies on Tempo. Sync keeps creating duplicate events on my calendar. - Amara"
FB-02952,2026-06-24 20:53:42,support_ticket,ACC-0275,,"Hi Tempo support, Our team of 150 people relies on Tempo. Any plans for a dark theme? every other app has one. Thanks, Chen"
FB-02968,2026-06-24 20:55:04,nps_survey,ACC-0299,10.0,The booking links alone are worth it.
FB-02960,2026-06-24 21:45:15,app_store,ACC-0499,4.0,We would love to schedule meetings directly from Slack. Is this on the roadmap?
FB-02964,2026-06-24 21:48:44,support_ticket,ACC-0202,,"Hello, I have been a customer for 6 months. Can we get analytics on meeting load per person. Thanks in advance."
FB-02984,2026-06-25 08:08:52,app_store,ACC-0171,1.0,It is confusing which time zone the booking link uses. Hope this gets fixed soon.
FB-02969,2026-06-25 08:10:06,community,ACC-0255,,Sync keeps creating duplciate events on my calendar. This is really frustrating.
FB-02979,2026-06-25 09:17:20,nps_survey,ACC-0374,0.0,The new per-seat price is too expensive for a small team.
FB-02972,2026-06-25 09:44:16,community,ACC-0273,,[Bug] Scrolling the calendar on moible is laggy and slow. This is really frustrating.
FB-02985,2026-06-25 10:30:00,sales_call,ACC-0101,,"Call notes (Blue Capital 93): the IT director said ""Meeting times are wrong when attendees are in different time zones."" Otherwise very happy with the product."
FB-02983,2026-06-25 10:39:26,community,ACC-0038,,Feedback: Invites to our London office arrive with the wrong time.
FB-02995,2026-06-25 11:31:10,app_store,ACC-0436,5.0,the team availability view is fantastic. keep up the great work!
FB-02993,2026-06-25 12:05:17,community,ACC-0520,,"Small thing, but Our new hires get lost in the onboarding flow."
FB-02981,2026-06-25 12:16:13,app_store,ACC-0241,3.0,Paying per seat makes no sense for occsaional users. Very annoying.
FB-02992,2026-06-25 13:44:22,support_ticket,ACC-0199,,"Hello, We use Tempo every day. I would like a report of how much time the team spends in meetings. Is this on the roadmap? Best, Amara"
FB-02980,2026-06-25 14:55:50,support_ticket,ACC-0434,,"Hi Tempo support, A 20 percent price jump with no new features is frustrating. Also, the app freezes every time I switch calendars on my tablet. Best, Amara"
FB-02978,2026-06-25 15:15:14,app_store,ACC-0460,5.0,Would love a dark theme for late night planning.
FB-02974,2026-06-25 15:38:42,nps_survey,ACC-0430,7.0,"Please follow the system dark theme on iOS. Also, a 20 percent price jump with no new features is frustrating."
FB-02988,2026-06-25 16:01:32,app_store,ACC-0434,4.0,A Microsoft Teams bot that posts the daily agenda would be amazing.
FB-02989,2026-06-25 16:10:57,app_store,ACC-0209,4.0,Please add a Slack integration so reminders show up in our channels.
FB-02986,2026-06-25 17:16:18,support_ticket,ACC-0085,,"Meeting times are wrong when attendees are in different time zones. This is really frustrating. Best, Omar"
FB-02977,2026-06-25 17:47:51,app_store,ACC-0213,3.0,Dark mode is the only thing missing for me. Would really appreciate it.
FB-02990,2026-06-25 18:12:49,community,ACC-0049,,"small thing, but way too many email notifications, i am drowning in reminders. this is really frustrating."
FB-02996,2026-06-25 18:14:03,community,ACC-0267,,"Simple, fast and reliable, exactly what we needed. Thank you!"
FB-02991,2026-06-25 18:45:05,app_store,ACC-0025,2.0,I get three reminders for every single meeting.
FB-02973,2026-06-25 19:09:05,app_store,ACC-0315,3.0,"Dark mode please, the white screen hurts my eyes. Is this on the roamdap?"
FB-02982,2026-06-25 20:08:30,sales_call,ACC-0112,,"Call notes (Summit Analytics 23): the head of RevOps said ""Billing us for inactive seats is unfair."" Renewal is in 8 weeks."
FB-02987,2026-06-25 20:17:23,support_ticket,ACC-0065,,"Tempo is central to how we plan our week. There is no way to see two time zones side by side when scheduling. Also, single sign-on with Okta is a hard requirement for us. Please fix this asap. Best, Amara"
FB-02975,2026-06-25 20:38:01,community,ACC-0080,,Idea: Dark mode is the only thing missing for me.
FB-02971,2026-06-25 21:10:03,nps_survey,ACC-0167,2.0,It keeps crashing on startup after the last Android update.
FB-02976,2026-06-25 21:28:15,nps_survey,ACC-0551,8.0,Please add a dark mode.
FB-02994,2026-06-25 21:41:02,community,ACC-0215,,"Anyone else seeing this? The new recurring event editor will not let me set custom repeats. Also, I would like a report of how much time the team spends in meteings. Not happy about this."
FB-02970,2026-06-25 21:50:31,app_store,ACC-0094,1.0,The app freezes every time I switch calendars on my iPhone.
FB-03004,2026-06-26 07:20:07,app_store,ACC-0400,4.0,any plans for a dark theme? every other app has one. thanks in advance.
FB-03006,2026-06-26 07:33:33,app_store,ACC-0596,4.0,"The bright interface is painful at night, we need a dark mode."
FB-02999,2026-06-26 07:47:55,sales_call,ACC-0217,,"Call notes (Green Digital 26): the VP of Operations said ""The iOS app crashes when I open the week view."" Renewal is in 3 weeks."
FB-03014,2026-06-26 09:37:28,community,ACC-0021,,Shoutout: Best scheduling tool we have used. Thank you!
FB-03008,2026-06-26 09:53:40,support_ticket,ACC-0399,,"Hi Tempo support, Set my Slack status automatically when I am in a meeting. Would really appreciate it."
FB-03012,2026-06-26 10:31:13,app_store,ACC-0259,4.0,A dashboard showing meeting hours by team would be great. Thanks in advance.
FB-03013,2026-06-26 12:45:04,app_store,ACC-0098,4.0,Export to Excel would save me hours every month. Would really appreciate it.
FB-03005,2026-06-26 13:37:45,nps_survey,ACC-0195,8.0,Add a night mode option to the iOS app.
FB-03011,2026-06-26 15:39:39,support_ticket,ACC-0296,,"Hi Tempo support, Our team of 150 people relies on Tempo. The reminder spam is making people ignore Tempo entirely. Best, Priya"
FB-03003,2026-06-26 15:46:41,support_ticket,ACC-0294,,"Hi Tempo support, I have been a customer for 3 months. Please follow the system dark theme on Anrdoid."
FB-02998,2026-06-26 16:31:16,app_store,ACC-0091,3.0,The mobile app is so slow it is unusable on older phones. Not happy about this.
FB-02997,2026-06-26 18:01:19,nps_survey,ACC-0320,4.0,Meetings I create in Tempo never make it to Google.
FB-03002,2026-06-26 18:45:12,community,ACC-0533,,+1 for this: I would honestly pay extra for a dark mode. Thanks!
FB-03010,2026-06-26 19:25:04,support_ticket,ACC-0394,,"Hi Tempo support, I get three reminders for every single meeting. - Joans"
FB-03007,2026-06-26 19:38:11,nps_survey,ACC-0092,6.0,"Meeting times are wrong when attendees are in different time zones. Also, we are considering switching because Tempo got too pricey."
FB-03009,2026-06-26 20:31:47,app_store,ACC-0459,2.0,I get three reminders for every single meeting. Please fix this asap.
FB-03000,2026-06-26 20:43:16,app_store,ACC-0038,2.0,Tapping an event freezes the Android app. Not happy about this.
FB-03001,2026-06-26 21:30:45,community,ACC-0157,,Feature request: Any plans for a dark theme? every other app has one. Thanks!
FB-03018,2026-06-27 07:47:36,community,ACC-0546,,Feedback: Meeting times are wrong when attendees are in different time zones. Please fix this asap.
FB-03016,2026-06-27 08:13:12,support_ticket,ACC-0296,,Tempo is central to how we plan our week. The Android app crahses when I open the week view. This is really frustrating. - Kate
FB-03020,2026-06-27 10:33:40,nps_survey,ACC-0073,0.0,The repeat every other week option is broken.
FB-03017,2026-06-27 13:18:16,community,ACC-0382,,Bug report: The app hangs for ten seconds before showing my schedule. Very annoying.
FB-03021,2026-06-27 13:55:26,app_store,ACC-0246,5.0,"Simple, fast and reliable, exatcly what we needed."
FB-03015,2026-06-27 15:54:58,community,ACC-0130,,Anyone else seeing this? The Android app is so slow it is unusable on older phoens. Hope this gets fixed soon.
FB-03019,2026-06-27 16:33:55,support_ticket,ACC-0316,,"Hi Tempo support, Our team of 80 people relies on Tempo. Invites to our Sao Paulo office arrive with the wrong time. Very annoying. Thanks, Maria"
FB-03022,2026-06-27 21:58:32,app_store,ACC-0212,5.0,the team availability view is fantastic. keep up the great work!
FB-03025,2026-06-28 07:53:59,support_ticket,ACC-0514,,"Hi Tempo support, We live in Slack, getting alerts there would help a lot."
FB-03028,2026-06-28 08:49:25,nps_survey,ACC-0179,0.0,Onboarding is confusing for anyone who is not technical.
FB-03024,2026-06-28 09:43:38,support_ticket,ACC-0317,,We use Tempo every day. It is confusing which time zone the booking link uses. Very annoying. - Deniz
FB-03027,2026-06-28 10:18:36,support_ticket,ACC-0028,,"Our team of 25 people relies on Tempo. Please add an API endpoint for exporting events. Would really appreciate it. Best, Chen"
FB-03026,2026-06-28 13:38:47,support_ticket,ACC-0587,,"Hi Tempo support, The reminder spam is making people ignore Tempo entirely. This is really frustrating."
